name,n_spots,pitch,n_voids,n_interior_empty_sites,void_area_frac,largest_void_frac,max_void_elongation,edge_jump_mean,edge_jump_p95,frac_high_jump_edges,n_cut_lines,max_cut_len,max_cut_straightness,n_expr_boundaries,n_folds,fold_area_frac,max_fold_zscore,max_coord_resid_pitch,p95_coord_resid_pitch,frac_displaced,frac_gap_spots,fill_bbox,boundary_irregularity,n_tears,n_missing_regions,damage_score,severity_label,n_events,kind,tissue,severity,seed,base,timestamp
Targeted_Visium_Human_SpinalCord_Neuroscience,2812,46.0,0,0,0.0,0.0,1.0,0.6362605094909668,1.0360458493232727,0.001459321415541773,0,0,0.0,0,0,0.0,19.15071977791069,0.015285384332319785,0.013062068614835644,0.0,0.03485064011379801,0.79479932165065,0.0,0,0,0.0,none,0,real,atlas_other,nan,nan,Targeted_Visium_Human_SpinalCord_Neuroscience,2026-07-18T08:40:10Z
warp_only_DLPFC_151508_s4_seed0,4384,129.8430660335801,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.7643348926808237,0,0,0.0,6.9169124016139705,4.277424160270275,2.3436029491539836,0.8845802919708029,0.039917883211678835,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,4.0,0,DLPFC_151508,2026-07-18T08:40:11Z
V1_Adult_Mouse_Brain,2702,137.0,0,0,0.0,0.0,1.0,0.2547130584716797,0.8097958713769913,0.09686863543788188,54,109,0.9758001584438168,14,2,0.0048112509252405625,15.96775479256208,0.005101993020840244,0.004364965216792075,0.0,0.043671354552183565,0.7528559487322374,0.0,0,0,0.0048112509252405625,mild,2,real,brain,nan,nan,V1_Adult_Mouse_Brain,2026-07-18T08:40:11Z
synthetic_DLPFC_151508_s6_seed0,4384,125.58617990538838,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6422903537750244,1.072378396987915,0.0029445951181712514,6,8,0.8410067909578745,0,0,0.0,7.001948485903162,12.060670962215761,9.746719931123566,0.9917883211678832,0.060903284671532845,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,6.0,0,DLPFC_151508,2026-07-18T08:40:12Z
V1_Adult_Mouse_Brain_Coronal_Section_1,2903,274.98545416076104,0,0,0.0,0.0,1.0,0.2779686152935028,0.770115077495575,0.07596278412436698,67,35,0.9699194532818501,9,2,0.0020668274199104374,10.492538256312804,0.002551634091987431,0.0021755610903051274,0.0,0.03685842232173613,0.8179768948999718,0.0,0,0,0.0020668274199104374,mild,2,real,brain,nan,nan,V1_Adult_Mouse_Brain_Coronal_Section_1,2026-07-18T08:40:14Z
warp_only_DLPFC_151508_s6_seed0,4384,126.15132297252089,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.7930631411100042,0,0,0.0,6.9169124016139705,6.605763056662092,3.6181937638779336,0.9559762773722628,0.04083029197080292,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,6.0,0,DLPFC_151508,2026-07-18T08:40:14Z
synthetic_DLPFC_151508_s8_seed0,4384,121.04757327981537,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6571944952011108,1.1173570513725277,0.004661083899510191,6,14,0.9179092299531967,1,0,0.0,8.573183406973897,16.682566971620105,13.483018002716877,0.9958941605839416,0.06181569343065693,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,8.0,0,DLPFC_151508,2026-07-18T08:40:15Z
V1_Adult_Mouse_Brain_Coronal_Section_2,2807,274.00182481144174,0,0,0.0,0.0,1.0,0.2905845642089844,0.7712928652763367,0.0628808189129905,66,44,0.928941246026808,4,1,0.0014250089063056644,7.8748564103016925,0.0025443493940381675,0.0021840250227679182,0.0,0.035268970431065194,0.8178904428904429,0.0,0,0,0.0014250089063056644,mild,1,real,brain,nan,nan,V1_Adult_Mouse_Brain_Coronal_Section_2,2026-07-18T08:40:15Z
warp_only_DLPFC_151508_s8_seed0,4384,122.59669120335406,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6338645219802856,1.0501584649085995,0.002206983526444392,3,5,0.8283704184563633,0,0,0.0,6.9169124016139705,9.064336266284577,4.964350368997017,0.9808394160583942,0.0406021897810219,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,8.0,0,DLPFC_151508,2026-07-18T08:40:17Z
V1_Human_Brain_Section_1,4910,275.0,0,0,0.0,0.0,1.0,0.42689552903175354,0.9725330352783202,0.02393966650522383,44,17,0.9506061602112457,2,0,0.0,13.21789510262837,0.0025388560080322857,0.0021792782346256342,0.0,0.03279022403258656,0.983573717948718,0.0,0,0,0.0,none,0,real,brain,nan,nan,V1_Human_Brain_Section_1,2026-07-18T08:40:18Z
synthetic_DLPFC_151508_s1_seed1,4384,135.50367686602468,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6323713660240173,1.0477139890193938,0.0020992069662571916,3,5,0.7695096667490595,0,0,0.0,6.505260448123114,2.4310270601357913,1.5209100454162294,0.6567062043795621,0.037408759124087594,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,1.0,1,DLPFC_151508,2026-07-18T08:40:18Z
warp_only_DLPFC_151508_s1_seed1,4384,135.61116577942548,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.7695096667490595,0,0,0.0,6.9169124016139705,0.8324861082534689,0.5467318810036145,0.07937956204379562,0.036724452554744526,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,1.0,1,DLPFC_151508,2026-07-18T08:40:19Z
V1_Human_Brain_Section_2,4972,275.0018181758077,0,0,0.0,0.0,1.0,0.4339529573917389,0.9354689359664914,0.015576962492313998,31,7,0.9999999999896153,1,1,0.0006033789219629927,9.84018033763586,0.0025267059681601924,0.002170183542315189,0.0,0.028559935639581657,0.9959935897435898,0.0,0,0,0.0006033789219629927,mild,1,real,brain,nan,nan,V1_Human_Brain_Section_2,2026-07-18T08:40:20Z
synthetic_DLPFC_151508_s2_seed1,4384,133.35497787665932,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6321519017219543,1.0482732057571411,0.0021092102179517225,3,5,0.7842510980988175,0,0,0.0,6.505260448123114,4.93950887144442,3.0877705070160935,0.8640510948905109,0.04356751824817518,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,2.0,1,DLPFC_151508,2026-07-18T08:40:21Z
V1_Human_Heart,4247,137.0,1,5,0.0011773016246762421,0.0011773016246762421,2.7070629239937474,0.8003805875778198,1.2417140662670134,0.0007224273559158774,0,0,0.0,0,0,0.0,13.867496142107626,0.005092319333381912,0.004373855333611626,0.0,0.03296444549093478,0.9630385487528345,0.0,1,0,0.02588650812338121,mild,1,real,heart,nan,nan,V1_Human_Heart,2026-07-18T08:40:21Z
warp_only_DLPFC_151508_s2_seed1,4384,133.49802160397604,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.7842510980988175,0,0,0.0,6.9169124016139705,1.692211096476023,1.1121611915609788,0.5047901459854015,0.039461678832116785,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,2.0,1,DLPFC_151508,2026-07-18T08:40:22Z
V1_Mouse_Brain_Sagittal_Anterior_Section_2,2825,137.0,0,0,0.0,0.0,1.0,0.22040846943855286,0.6669037789106357,0.09428918590522478,57,128,0.9632577850068597,12,0,0.0,4.433760422239736,0.005148035058207096,0.004346551104495444,0.0,0.03716814159292035,0.6952990401181393,0.0,1,0,0.02,mild,1,real,brain,nan,nan,V1_Mouse_Brain_Sagittal_Anterior_Section_2,2026-07-18T08:40:23Z
synthetic_DLPFC_151508_s3_seed1,4384,131.19725120902837,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6326767802238464,1.0485748589038848,0.002112345485839462,3,5,0.7984354924457998,0,0,0.0,7.189414398995242,7.530669965166258,4.706023131810787,0.9308850364963503,0.04881386861313869,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,3.0,1,DLPFC_151508,2026-07-18T08:40:24Z
V1_Mouse_Kidney,1438,137.00364958642524,2,6,0.0034770514603616135,0.002086230876216968,2.993190485413101,0.46845611929893494,1.1584744155406952,0.0,0,0,0.0,0,0,0.0,2.9032048616834802,0.005209213443404598,0.004386292162240586,0.0,0.06954102920723226,0.4313137372525495,0.0,2,0,0.05460361613351877,moderate,2,real,kidney,nan,nan,V1_Mouse_Kidney,2026-07-18T08:40:24Z
warp_only_DLPFC_151508_s3_seed1,4384,131.46334562172592,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.7984354924457986,0,0,0.0,6.9169124016139705,2.5780517225922934,1.6929882331611796,0.7356295620437956,0.04083029197080292,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,3.0,1,DLPFC_151508,2026-07-18T08:40:25Z
synthetic_DLPFC_151507_s1_seed0,4226,135.43939063241393,0,3,0.0,0.0,1.0,0.6250326633453369,1.0767305612564086,0.0017806556050182112,1,6,0.63059270500997,0,0,0.0,9.71539215164051,1.88245137730945,1.509055820239837,0.6580690960719356,0.04377662091812589,0.8465544871794872,0.0,0,0,0.0,none,0,synthetic,synthetic,1.0,0,DLPFC_151507,2026-07-18T08:40:26Z
synthetic_DLPFC_151508_s4_seed1,4384,129.06387431413788,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6326140761375427,1.0488935232162475,0.0021151586368977674,3,5,0.8120409953841987,0,0,0.0,6.505260448123114,10.206561185947649,6.377191471059715,0.958713503649635,0.056341240875912406,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,4.0,1,DLPFC_151508,2026-07-18T08:40:26Z
warp_only_DLPFC_151507_s1_seed0,4226,135.4889476331016,0,3,0.0,0.0,1.0,0.6245175004005432,1.0757173061370848,0.0017763423496164716,1,6,0.6305927050099699,0,0,0.0,9.71539215164051,0.949845553807849,0.5315420818918617,0.07690487458589683,0.03644107903454804,0.8465544871794872,0.0,0,0,0.0,none,0,warp_only,synthetic,1.0,0,DLPFC_151507,2026-07-18T08:40:27Z
warp_only_DLPFC_151508_s4_seed1,4384,129.41768108592325,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.8120409953841984,0,0,0.0,6.9169124016139705,3.4920405331673092,2.293056398294888,0.8674726277372263,0.041970802919708027,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,4.0,1,DLPFC_151508,2026-07-18T08:40:28Z
synthetic_DLPFC_151507_s2_seed0,4226,133.4527532390946,0,3,0.0,0.0,1.0,0.6250084042549133,1.0786196529865264,0.0017784963621665319,1,6,0.6395687911795735,0,0,0.0,9.71539215164051,3.8212430306335747,3.0655054681057754,0.8866540463795551,0.048745858968291526,0.8465544871794872,0.0,0,0,0.0,none,0,synthetic,synthetic,2.0,0,DLPFC_151507,2026-07-18T08:40:28Z
synthetic_DLPFC_151508_s6_seed1,4384,124.84761457095888,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.632542610168457,1.0487358808517455,0.0021188103272384838,3,5,0.8374651016692962,0,0,0.0,6.9169124016139705,15.826402663988281,9.887071026940133,0.9860857664233577,0.0625,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,6.0,1,DLPFC_151508,2026-07-18T08:40:29Z
warp_only_DLPFC_151507_s2_seed0,4226,133.54211662426513,0,3,0.0,0.0,1.0,0.6245175004005432,1.0757173061370848,0.0017763423496164716,1,6,0.6395687911795732,0,0,0.0,9.71539215164051,1.9289329739183283,1.0786020414576085,0.5766682442025556,0.03880738286796025,0.8465544871794872,0.0,0,0,0.0,none,0,warp_only,synthetic,2.0,0,DLPFC_151507,2026-07-18T08:40:30Z
warp_only_DLPFC_151508_s6_seed1,4384,125.32749196023462,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6320833563804626,1.0482545375823975,0.002179157911121488,3,5,0.8374651016692961,0,0,0.0,6.9169124016139705,5.40948164364123,3.552591018547071,0.9422901459854015,0.042655109489051095,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,6.0,1,DLPFC_151508,2026-07-18T08:40:30Z
synthetic_DLPFC_151507_s3_seed0,4226,131.45370897503074,0,3,0.0,0.0,1.0,0.6255437731742859,1.0767390966415402,0.0016971068369161144,1,4,0.8321313912300161,0,0,0.0,9.71539215164051,5.819766954849934,4.668804358890359,0.9477046852815901,0.05371509701845717,0.8465544871794872,0.0,0,0,0.0,none,0,synthetic,synthetic,3.0,0,DLPFC_151507,2026-07-18T08:40:31Z
synthetic_DLPFC_151508_s8_seed1,4384,120.69881270889397,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.632296621799469,1.0485735893249513,0.002128498226251478,3,5,0.8604818501207587,1,0,0.0,6.9169124016139705,21.826883499976287,13.634421539103714,0.9949817518248175,0.06523722627737226,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,synthetic,synthetic,8.0,1,DLPFC_151508,2026-07-18T08:40:32Z
warp_only_DLPFC_151507_s3_seed0,4226,131.54804155918492,0,3,0.0,0.0,1.0,0.6245175004005432,1.0757173061370848,0.0017763423496164716,1,6,0.6479984122355676,0,0,0.0,9.71539215164051,2.9380479589723563,1.6414137181955382,0.7621864647420729,0.04070042593469001,0.8465544871794872,0.0,0,0,0.0,none,0,warp_only,synthetic,3.0,0,DLPFC_151507,2026-07-18T08:40:33Z
warp_only_DLPFC_151508_s8_seed1,4384,121.28530741375161,2,9,0.0009124087591240876,0.0004562043795620438,1.0,0.6316239237785339,1.047430396080017,0.0023391812865497076,4,5,0.860481850120759,1,0,0.0,6.9169124016139705,7.453349228917281,4.895173511193184,0.9673813868613139,0.04562043795620438,0.8782051282051282,0.0,2,0,0.043649635036496354,mild,2,warp_only,synthetic,8.0,1,DLPFC_151508,2026-07-18T08:40:33Z
synthetic_DLPFC_151507_s4_seed0,4226,129.35866602660496,0,3,0.0,0.0,1.0,0.62704998254776,1.0805883705615997,0.0015332472562943835,1,4,0.8355819313574323,0,0,0.0,9.71539215164051,7.885861439262219,6.3264067830952495,0.9756270705158543,0.057264552768575484,0.8465544871794872,0.0,0,0,0.0,none,0,synthetic,synthetic,4.0,0,DLPFC_151507,2026-07-18T08:40:34Z
synthetic_DLPFC_151669_s1_seed0,3661,135.4208762571828,1,7,0.0016388964763725759,0.0016388964763725759,3.903320211654962,0.6824295520782471,1.1216605365276335,0.001134001134001134,2,5,0.8159569156682515,0,0,0.0,7.322807326028387,1.7732069244075062,1.4703859803573998,0.6479104069926249,0.06309751434034416,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,1.0,0,DLPFC_151669,2026-07-18T08:40:35Z
warp_only_DLPFC_151507_s4_seed0,4226,129.5882363672696,0,3,0.0,0.0,1.0,0.6245175004005432,1.0757173061370848,0.0017763423496164716,1,6,0.6559246971690256,0,0,0.0,9.71539215164051,3.9771760420969153,2.220684524782103,0.865120681495504,0.04093705631803123,0.8465544871794872,0.0,0,0,0.0,none,0,warp_only,synthetic,4.0,0,DLPFC_151507,2026-07-18T08:40:36Z
warp_only_DLPFC_151669_s1_seed0,3661,135.50725963533148,1,7,0.0016388964763725759,0.0016388964763725759,3.786953522543358,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.8159569156682515,0,0,0.0,7.322807326028387,0.8627235607626761,0.504006355698626,0.05381043430756624,0.05900027314941273,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,1.0,0,DLPFC_151669,2026-07-18T08:40:36Z
synthetic_DLPFC_151507_s6_seed0,4226,124.98634060114865,0,3,0.0,0.0,1.0,0.6332852244377136,1.0918353080749512,0.001205109664979513,0,0,0.0,0,0,0.0,9.71539215164051,12.24336719150707,9.822013111944806,0.9910080454330336,0.060340747752011356,0.8465544871794872,0.0,0,0,0.0,none,0,synthetic,synthetic,6.0,0,DLPFC_151507,2026-07-18T08:40:37Z
synthetic_DLPFC_151669_s2_seed0,3661,133.41987116117298,1,7,0.0016388964763725759,0.0016388964763725759,4.160772575445074,0.6833050847053528,1.1227011561393738,0.0011320754716981133,2,5,0.815311258886582,0,0,0.0,7.322807326028387,3.6030291766006353,2.9846589117219366,0.8754438677956843,0.06746790494400437,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,2.0,0,DLPFC_151669,2026-07-18T08:40:37Z
warp_only_DLPFC_151507_s6_seed0,4226,125.62884044204272,0,3,0.0,0.0,1.0,0.6245175004005432,1.0757173061370848,0.0017763423496164716,1,6,0.670421886850331,0,0,0.0,9.71539215164051,6.154612948857335,3.434964190124939,0.9462849029815428,0.04212020823473734,0.8465544871794872,0.0,0,0,0.0,none,0,warp_only,synthetic,6.0,0,DLPFC_151507,2026-07-18T08:40:38Z
warp_only_DLPFC_151669_s2_seed0,3661,133.53143493069228,1,7,0.0016388964763725759,0.0016388964763725759,3.855174889011169,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.815311258886582,0,0,0.0,7.322807326028387,1.7477619289084936,1.0226942452341563,0.5725211690794865,0.06282436492761541,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,2.0,0,DLPFC_151669,2026-07-18T08:40:39Z
synthetic_DLPFC_151507_s8_seed0,4226,120.19685848224884,0,3,0.0,0.0,1.0,0.6500339508056641,1.1392857313156128,0.0028124741500537677,2,14,0.8331877850064452,0,0,0.0,9.71539215164051,16.97550869025386,13.6181547683156,0.9959772834831992,0.06152389966871746,0.8465544871794872,0.0,0,0,0.0,none,0,synthetic,synthetic,8.0,0,DLPFC_151507,2026-07-18T08:40:40Z
synthetic_DLPFC_151669_s3_seed0,3661,131.41818966381348,1,7,0.0016388964763725759,0.0016388964763725759,4.495927298888942,0.6846112012863159,1.1242375612258912,0.0010368555000471297,2,5,0.8144244540487438,0,0,0.0,7.322807326028387,5.488602523335704,4.545068397800069,0.9546571974870254,0.07183829554766458,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,3.0,0,DLPFC_151669,2026-07-18T08:40:40Z
warp_only_DLPFC_151507_s8_seed0,4226,121.90323113358036,0,3,0.0,0.0,1.0,0.6270449757575989,1.0787636637687683,0.001645955065426714,1,4,0.8477019238003253,0,0,0.0,9.71539215164051,8.457516615403897,4.720011675408126,0.973260766682442,0.04259346900141978,0.8465544871794872,0.0,0,0,0.0,none,0,warp_only,synthetic,8.0,0,DLPFC_151507,2026-07-18T08:40:42Z
warp_only_DLPFC_151669_s3_seed0,3661,131.51207004724043,1,7,0.0016388964763725759,0.0016388964763725759,3.9296125577952687,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.8144244540487438,0,0,0.0,7.322807326028387,2.66026583497173,1.557073768331834,0.7981425839934444,0.06419011199125922,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,3.0,0,DLPFC_151669,2026-07-18T08:40:42Z
synthetic_DLPFC_151669_s4_seed0,3661,129.30904714681904,1,7,0.0016388964763725759,0.0016388964763725759,4.908979734729065,0.6864004135131836,1.1273552477359772,0.0010361718161266014,2,5,0.8132884132293873,0,0,0.0,7.322807326028387,7.438680927026033,6.158861522159378,0.9770554493307839,0.0767549849767823,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,4.0,0,DLPFC_151669,2026-07-18T08:40:43Z
synthetic_DLPFC_151507_s1_seed1,4226,135.47828540861522,0,3,0.0,0.0,1.0,0.6253467798233032,1.0784392595291137,0.0016132935387593772,1,4,0.8235275486263952,0,0,0.0,9.71539215164051,2.419890108370536,1.518244689416205,0.6502602934216754,0.0371509701845717,0.8465544871794872,0.0,0,0,0.0,none,0,synthetic,synthetic,1.0,1,DLPFC_151507,2026-07-18T08:40:43Z
warp_only_DLPFC_151669_s4_seed0,3661,129.62456623636115,1,7,0.0016388964763725759,0.0016388964763725759,4.01020290981475,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.8132884132293873,0,0,0.0,7.322807326028387,3.5980989280680773,2.105645190053439,0.8877355913684786,0.06555585905490303,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,4.0,0,DLPFC_151669,2026-07-18T08:40:45Z
warp_only_DLPFC_151507_s1_seed1,4226,135.54998994114254,0,3,0.0,0.0,1.0,0.6245175004005432,1.0757173061370848,0.0017763423496164716,1,6,0.6133799957911791,0,0,0.0,9.71539215164051,0.8096352191214301,0.5322001032163557,0.07027922385234264,0.03644107903454804,0.8465544871794872,0.0,0,0,0.0,none,0,warp_only,synthetic,1.0,1,DLPFC_151507,2026-07-18T08:40:45Z
synthetic_DLPFC_151669_s6_seed0,3661,124.78216291797358,1,7,0.0016388964763725759,0.0016388964763725759,5.978318614845784,0.7024179697036743,1.1651356220245357,0.0007492741406762199,1,4,0.8102473017953065,0,2,0.0016388964763725759,7.621549793766374,11.564648311777916,9.573325195985623,0.989620322316307,0.08003277792952745,0.7585992540406133,0.0,1,0,0.029833378858235456,mild,3,synthetic,synthetic,6.0,0,DLPFC_151669,2026-07-18T08:40:46Z
synthetic_DLPFC_151507_s2_seed1,4226,133.29963761828114,0,3,0.0,0.0,1.0,0.624948263168335,1.0784205198287964,0.0017016449234259785,1,4,0.8270500481601689,0,0,0.0,9.71539215164051,4.920320616192087,3.0872906359989933,0.8599148130619971,0.04330336015144345,0.8465544871794872,0.0,0,0,0.0,none,0,synthetic,synthetic,2.0,1,DLPFC_151507,2026-07-18T08:40:47Z
warp_only_DLPFC_151669_s6_seed0,3661,125.83656748667283,1,7,0.0016388964763725759,0.0016388964763725759,4.1897257850858605,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.8102473017953065,0,0,0.0,7.322807326028387,5.561203027433824,3.252489793456515,0.9508331057088227,0.06528270964217427,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,6.0,0,DLPFC_151669,2026-07-18T08:40:48Z
warp_only_DLPFC_151507_s2_seed1,4226,133.47574496375574,0,3,0.0,0.0,1.0,0.6245175004005432,1.0757173061370848,0.0017763423496164716,1,6,0.609183194498815,0,0,0.0,9.71539215164051,1.646126144609366,1.0805596656164804,0.4779933743492664,0.040227165168007575,0.8465544871794872,0.0,0,0,0.0,none,0,warp_only,synthetic,2.0,1,DLPFC_151507,2026-07-18T08:40:48Z
synthetic_DLPFC_151669_s8_seed0,3661,119.94511172292682,1,7,0.0016388964763725759,0.0016388964763725759,7.406221041949987,0.7164154052734375,1.234742420911789,0.0009780907668231612,0,0,0.0,0,4,0.004370390603660202,10.075102817299642,16.042628976899948,13.279106677960023,0.995356459983611,0.07975962851679869,0.7585992540406133,0.0,1,0,0.03256487298552308,mild,5,synthetic,synthetic,8.0,0,DLPFC_151669,2026-07-18T08:40:50Z
synthetic_DLPFC_151507_s3_seed1,4226,131.12197415363835,0,3,0.0,0.0,1.0,0.6248870491981506,1.0767903089523314,0.0017034393251135625,1,6,0.608999808338007,0,0,0.0,9.71539215164051,7.503787201867063,4.708327833646723,0.924041646947468,0.04661618551822054,0.8465544871794872,0.0,0,0,0.0,none,0,synthetic,synthetic,3.0,1,DLPFC_151507,2026-07-18T08:40:50Z
warp_only_DLPFC_151669_s8_seed0,3661,122.40124393940236,1,7,0.0016388964763725759,0.0016388964763725759,4.393776413625186,0.6800476312637329,1.1226974725723267,0.0011515209672776125,2,5,0.8061708710399923,0,0,0.0,7.322807326028387,7.62413319733488,4.4588594480230626,0.9748702540289539,0.06555585905490303,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,8.0,0,DLPFC_151669,2026-07-18T08:40:52Z
warp_only_DLPFC_151507_s3_seed1,4226,131.39238153997564,0,3,0.0,0.0,1.0,0.6245175004005432,1.0757173061370848,0.0017763423496164716,1,6,0.6089998083380069,0,0,0.0,9.71539215164051,2.509200171306117,1.6456368214187835,0.7037387600567913,0.04188357785139612,0.8465544871794872,0.0,0,0,0.0,none,0,warp_only,synthetic,3.0,1,DLPFC_151507,2026-07-18T08:40:52Z
synthetic_DLPFC_151669_s1_seed1,3661,135.10596642476193,1,7,0.0016388964763725759,0.0016388964763725759,3.956123532555885,0.6819985508918762,1.1224663853645325,0.0011314350367716388,2,5,0.811838639551316,0,0,0.0,7.322807326028387,2.043844215199737,1.4906876604936128,0.6632067741054357,0.05927342256214149,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,1.0,1,DLPFC_151669,2026-07-18T08:40:53Z
synthetic_DLPFC_151507_s4_seed1,4226,129.02349599621948,0,3,0.0,0.0,1.0,0.6244835257530212,1.0766728401184082,0.0017066233238520927,1,6,0.6129681690559506,0,0,0.0,9.71539215164051,10.168270739050525,6.380200497242471,0.9555134879318504,0.053005205868433505,0.8465544871794872,0.0,0,0,0.0,none,0,synthetic,synthetic,4.0,1,DLPFC_151507,2026-07-18T08:40:53Z
warp_only_DLPFC_151669_s1_seed1,3661,135.19706198559876,1,7,0.0016388964763725759,0.0016388964763725759,3.717020078573693,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.811838639551316,0,0,0.0,7.322807326028387,0.8148493170804891,0.4945500119203374,0.0475279978148047,0.05818082491122644,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,1.0,1,DLPFC_151669,2026-07-18T08:40:55Z
warp_only_DLPFC_151507_s4_seed1,4226,129.29516331241123,0,3,0.0,0.0,1.0,0.6245175004005432,1.0757173061370848,0.0017763423496164716,1,6,0.6129681690559527,0,0,0.0,9.71539215164051,3.4004493989270665,2.2299873851449057,0.8521060104117368,0.0416469474680549,0.8465544871794872,0.0,0,0,0.0,none,0,warp_only,synthetic,4.0,1,DLPFC_151507,2026-07-18T08:40:55Z
synthetic_DLPFC_151669_s2_seed1,3661,132.5142264763738,1,7,0.0016388964763725759,0.0016388964763725759,4.20213745520619,0.6828183531761169,1.1216821908950805,0.0011375485828040573,2,5,0.8076823863743782,0,0,0.0,7.322807326028387,4.170129244111786,3.039258616302924,0.8656104889374487,0.06965310024583447,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,synthetic,synthetic,2.0,1,DLPFC_151669,2026-07-18T08:40:56Z
synthetic_DLPFC_151507_s6_seed1,4226,124.81784171447612,0,3,0.0,0.0,1.0,0.6240595579147339,1.075735831260681,0.001709819247679531,1,6,0.6316782233226617,0,0,0.0,9.71539215164051,15.767094814913696,9.891984654843874,0.9862754377662092,0.05939422621864648,0.8465544871794872,0.0,0,0,0.0,none,0,synthetic,synthetic,6.0,1,DLPFC_151507,2026-07-18T08:40:56Z
warp_only_DLPFC_151669_s2_seed1,3661,132.6688636637044,1,7,0.0016388964763725759,0.0016388964763725759,3.7108640010278915,0.6817528009414673,1.1210412740707394,0.001132395961121072,2,5,0.8076823863743782,0,0,0.0,7.322807326028387,1.6625134656734852,1.008870307406089,0.43813165801693527,0.06473641081671674,0.7585992540406133,0.0,1,0,0.02819448238186288,mild,1,warp_only,synthetic,2.0,1,DLPFC_151669,2026-07-18T08:40:57Z
